"Country","Year","Region","Value.x","Value.y","Value"
"Albania",1,"Europe & Central Asia",9.33697302290955,4.84298085722844,-1.86943996911257
"Albania",2,"Europe & Central Asia",9.32098689206325,4.82521638599275,-2.43783224240207
"Algeria",3,"Middle East & North Africa",9.53964411911878,4.62210145873252,-1.00342938969092
"Algeria",4,"Middle East & North Africa",9.50450141052567,4.61096364214151,-1.46915436698704
"Algeria",5,"Middle East & North Africa",9.48493720487931,4.57667840278393,-1.6280602365622
"Algeria",6,"Middle East & North Africa",9.46109909032337,4.53235823893566,-1.81063652499774
"Algeria",7,"Middle East & North Africa",9.43986353025443,4.51769197776243,-2.71719185901949
"Argentina",1,"Latin America & Caribbean ",9.90098442231801,4.61353185407422,-0.530144368152391
"Argentina",2,"Latin America & Caribbean ",9.88989559901666,4.6122943081149,-0.534298979951633
"Argentina",3,"Latin America & Caribbean ",9.87816974455184,4.60616551273831,-0.568313503638619
"Argentina",4,"Latin America & Caribbean ",9.87302834505142,4.60107678005761,-0.577571022712463
"Argentina",5,"Latin America & Caribbean ",9.85849018660539,4.58810272913573,-0.754150624120277
"Argentina",6,"Latin America & Caribbean ",9.85587169859446,4.58548595084943,-0.780864261045176
"Argentina",7,"Latin America & Caribbean ",9.78188473077688,4.57577604465332,-0.798041138406129
"Argentina",8,"Latin America & Caribbean ",9.75672617114073,4.56726967616617,-0.452619610701629
"Argentina",9,"Latin America & Caribbean ",9.68719547617102,4.55319409848009,-0.477761644978794
"Armenia",1,"Europe & Central Asia",9.11493018717152,4.84835110182992,-1.38353816292617
"Armenia",2,"Europe & Central Asia",9.10719961305667,4.8331711618553,-1.4211342839626
"Armenia",3,"Europe & Central Asia",9.08136999067922,4.82420207394241,-1.42129997031871
"Armenia",4,"Europe & Central Asia",9.04664427930539,4.81702755286232,-1.43409901106803
"Armenia",5,"Europe & Central Asia",8.98092720764838,4.79441190678768,-1.49490459584394
"Armenia",6,"Europe & Central Asia",8.94767606249969,4.78614035334664,-1.50530314770209
"Armenia",7,"Europe & Central Asia",8.89151157052756,4.77475604897961,-1.55580236326819
"Armenia",8,"Europe & Central Asia",8.8378263640077,4.71972376717198,-1.23412278127682
"Armenia",9,"Europe & Central Asia",8.79330862749655,4.69681966424657,-1.30933331998376
"Australia",1,"East Asia & Pacific",10.7221654555433,4.63082550229839,0.809035088261871
"Australia",2,"East Asia & Pacific",10.7190735802887,4.62708775648054,0.78939782707769
"Australia",3,"East Asia & Pacific",10.7175240503715,4.61952843471803,0.780278550350151
"Australia",4,"East Asia & Pacific",10.7025700835047,4.61644237052701,0.617695999011947
"Australia",5,"East Asia & Pacific",10.6283756188801,4.61483426080885,0.562201014783521
"Australia",6,"East Asia & Pacific",10.5991316132947,4.60785284931745,0.454864610402932
"Australia",7,"East Asia & Pacific",10.5677207229314,4.60621941544347,0.414841016586643
"Australia",8,"East Asia & Pacific",10.5374153734361,4.60415083046139,0.874730965266991
"Australia",9,"East Asia & Pacific",10.4907185075045,4.59472546944608,0.866293439418448
"Austria",1,"Europe & Central Asia",10.830322498286,4.580615001268,1.08628663897747
"Austria",2,"Europe & Central Asia",10.8111410910146,4.57977083273068,1.07497511890196
"Austria",3,"Europe & Central Asia",10.7971235938455,4.57901518603033,1.00590837626308
"Austria",4,"Europe & Central Asia",10.7799974143984,4.57506706985051,0.985230801967138
"Austria",5,"Europe & Central Asia",10.7472075915754,4.57484988883189,0.96137881369008
"Austria",6,"Europe & Central Asia",10.7054891380082,4.5724112187485,0.949706165413559
"Austria",7,"Europe & Central Asia",10.65490364122,4.57204195578159,0.89011101409077
"Austria",8,"Europe & Central Asia",10.637296714815,4.56874076047614,1.12226696441437
"Austria",9,"Europe & Central Asia",10.6188853420309,4.56269354422619,1.11859137098342
"Azerbaijan",1,"Europe & Central Asia",9.74683374249075,4.57698227774345,-1.52106080181669
"Azerbaijan",2,"Europe & Central Asia",9.74683374249075,4.57483419693095,-1.52675254581549
"Azerbaijan",3,"Europe & Central Asia",9.7001466285181,4.41817442185381,-1.5539559029751
"Azerbaijan",4,"Europe & Central Asia",9.68843617111926,4.36085254037952,-1.55665572699513
"Azerbaijan",5,"Europe & Central Asia",9.63299030483845,4.28101835024935,-1.56107641155622
"Azerbaijan",6,"Europe & Central Asia",9.59492226916792,4.26931346429317,-1.77160396302449
"Azerbaijan",7,"Europe & Central Asia",9.59424130216851,4.21440772152415,-1.79854242152489
"Azerbaijan",8,"Europe & Central Asia",9.5324238711453,4.19534376200777,-1.38725482221502
"Azerbaijan",9,"Europe & Central Asia",9.42383754623859,4.0550946155776,-1.50309787666277
"Bahrain",8,"Middle East & North Africa",10.475596404719,4.3910829329435,-2.29105185718037
"Belarus",1,"Europe & Central Asia",9.81574863822812,4.72891057274601,-0.300726785972589
"Belarus",2,"Europe & Central Asia",9.77678989949017,4.71178745840498,-0.355290188869028
"Belarus",3,"Europe & Central Asia",9.77280922889401,4.67957210451594,-0.363109889576785
"Belarus",4,"Europe & Central Asia",9.76422548520262,4.63617269337566,-0.394970371015523
"Belarus",5,"Europe & Central Asia",9.75382677798172,4.61555143422753,-0.404215888707733
"Belarus",6,"Europe & Central Asia",9.73032393352694,4.61283489941147,-0.43886161492668
"Belarus",7,"Europe & Central Asia",9.65502619323763,4.60610061281166,-0.647141842803538
"Belarus",8,"Europe & Central Asia",9.56240470335723,4.60410254694227,-0.66025413725792
"Belarus",9,"Europe & Central Asia",9.56099724358935,4.55945556243546,-0.0390631255708566
"Belgium",1,"Europe & Central Asia",10.7519276175021,4.6003192269532,0.89881084492682
"Belgium",2,"Europe & Central Asia",10.7217243439349,4.59998247873412,0.889996036634437
"Belgium",3,"Europe & Central Asia",10.7130835457393,4.59898412555889,0.858301384669384
"Belgium",4,"Europe & Central Asia",10.6973846361962,4.5988125853262,0.768226823345965
"Belgium",5,"Europe & Central Asia",10.6779842787924,4.59267282691204,0.718507862625129
"Belgium",6,"Europe & Central Asia",10.637296714815,4.59178416795743,0.685180530909613
"Belgium",7,"Europe & Central Asia",10.6298277004518,4.59148777317021,0.654660997573318
"Belgium",8,"Europe & Central Asia",10.5720858601747,4.58703943111837,0.611172190564107
"Belgium",9,"Europe & Central Asia",10.5466563632898,4.58228229894664,0.901173033142156
"Bermuda",1,"North America",11.2264426730939,4.43108052984106,-1.3130438993803
"Bermuda",2,"North America",11.2225731639626,4.42008030658073,-1.47968238944156
"Bermuda",3,"North America",11.1405565843513,4.40579501471453,-1.50606937945707
"Bermuda",4,"North America",11.1338588307166,4.40541987333223,-1.52974911353273
"Bermuda",5,"North America",11.1288793242354,4.39698689576635,-1.56527749664845
"Bolivia",1,"Latin America & Caribbean ",8.86785006302941,4.54644928670005,-1.15274117850652
"Bolivia",2,"Latin America & Caribbean ",8.81284343351719,4.53406846103806,-1.20945446789517
"Bolivia",3,"Latin America & Caribbean ",8.7514744871409,4.53317898901785,-1.22094942853305
"Bolivia",4,"Latin America & Caribbean ",8.68440111040014,4.53309344393074,-1.22560510445305
"Bolivia",5,"Latin America & Caribbean ",8.61974977974133,4.50663486007545,-1.24674113617687
"Bolivia",6,"Latin America & Caribbean ",8.58110651715989,4.67706856791489,-1.28507440576298
"Bolivia",7,"Latin America & Caribbean ",8.53109609658523,4.66528882733246,-1.85374126158394
"Bolivia",9,"Latin America & Caribbean ",8.48260174664662,4.57658369736172,-1.12257716612194
"Bosnia and Herzegovina",1,"Europe & Central Asia",9.40837122247532,4.80878025665009,-1.35568756452699
"Bosnia and Herzegovina",2,"Europe & Central Asia",9.35876037709446,4.80054887997168,-1.51882054485049
"Bosnia and Herzegovina",3,"Europe & Central Asia",9.32812340763257,4.79074782745486,-3.61340099293803
"Bosnia and Herzegovina",4,"Europe & Central Asia",9.30291955326928,4.77620343430338,-3.68011794844536
"Bosnia and Herzegovina",5,"Europe & Central Asia",9.23600811872476,4.76117519517203,-3.85990505116604
"Bosnia and Herzegovina",6,"Europe & Central Asia",9.20833836930551,4.88633160922218,-3.9276443863311
"Bosnia and Herzegovina",7,"Europe & Central Asia",9.15588418618012,4.81837978829459,-3.99377550730041
"Bosnia and Herzegovina",8,"Europe & Central Asia",9.14313162228273,4.81809157780337,-1.1339804325059
"Bosnia and Herzegovina",9,"Europe & Central Asia",9.14206153122289,4.81629294251692,-1.3256509159512
"Botswana",1,"Sub-Saharan Africa ",9.72196567591274,4.64022453116977,-1.37089356454387
"Botswana",8,"Sub-Saharan Africa ",9.41897923708751,4.67868889707599,-0.611935925135122
"Botswana",9,"Sub-Saharan Africa ",9.37754829096009,4.65745875623598,-0.629496553483669
"Brazil",1,"Latin America & Caribbean ",9.67218581352046,4.6155267145004,-0.0122345376683425
"Brazil",2,"Latin America & Caribbean ",9.66649859439987,4.61283431111808,0.180887195255775
"Brazil",3,"Latin America & Caribbean ",9.63430006272051,4.60919443388679,0.154907536196347
"Brazil",4,"Latin America & Caribbean ",9.62046129162054,4.60706433099448,0.147290056622026
"Brazil",5,"Latin America & Caribbean ",9.60305790726184,4.60153563608871,0.132185487300157
"Brazil",6,"Latin America & Caribbean ",9.58740600556265,4.63143720081414,0.12129685495618
"Brazil",7,"Latin America & Caribbean ",9.5345954246588,4.62792411352882,0.120401825852296
"Brazil",8,"Latin America & Caribbean ",9.44383021534454,4.61867059866802,0.113042930197186
"Brazil",9,"Latin America & Caribbean ",9.44065812703839,4.61687611429456,0.0783397199512147
"Brunei Darussalam",2,"East Asia & Pacific",11.3267163614491,4.12602949947963,-3.29656713258407
"Brunei Darussalam",3,"East Asia & Pacific",11.308358299229,4.10348758450442,-3.99431824815498
"Brunei Darussalam",4,"East Asia & Pacific",11.3012162912817,4.10304652343546,-4.1401790985659
"Bulgaria",1,"Europe & Central Asia",9.86214458900175,4.61455694070601,-0.631280976884178
"Bulgaria",2,"Europe & Central Asia",9.78414079490356,4.60925964696538,-0.701865071179668
"Bulgaria",3,"Europe & Central Asia",9.76192398821434,4.60369174186707,-0.807884858030369
"Bulgaria",4,"Europe & Central Asia",9.69707820021308,4.60140148008284,-0.851369471490595
"Bulgaria",5,"Europe & Central Asia",9.679718805828,4.56107714758554,-0.044401309298167
"Bulgaria",6,"Europe & Central Asia",9.62773405094962,4.78547406454553,-0.229513798322053
"Bulgaria",7,"Europe & Central Asia",9.5915127875153,4.68469348040875,-0.454272022417879
"Bulgaria",8,"Europe & Central Asia",9.5382042340608,4.63640431794541,-0.502873988645043
"Bulgaria",9,"Europe & Central Asia",9.52660990127988,4.63326658489352,-0.572931550506369
"Burkina Faso",1,"Sub-Saharan Africa ",7.45587668749182,4.71529743467499,-1.67803800392636
"Burkina Faso",2,"Sub-Saharan Africa ",7.39633529380081,4.7042310230097,-1.70997673781271
"Burkina Faso",3,"Sub-Saharan Africa ",7.37775890822787,4.70266390221131,-1.7680820058737
"Burkina Faso",4,"Sub-Saharan Africa ",7.36518012602101,4.69139943457835,-2.20002850466895
"Burkina Faso",5,"Sub-Saharan Africa ",7.32646561384032,4.68348786172307,-1.08084113518299
"Burkina Faso",6,"Sub-Saharan Africa ",7.25841215059531,4.7568258525319,-1.30316718454601
"Burkina Faso",7,"Sub-Saharan Africa ",7.2152399787301,4.74512478985964,-1.42047181292148
"Burkina Faso",8,"Sub-Saharan Africa ",7.20042489294496,4.74437251464796,-1.60868819354355
"Burkina Faso",9,"Sub-Saharan Africa ",7.20042489294496,4.73904640804812,-1.65679160881757
"Burundi",5,"Sub-Saharan Africa ",6.64639051484773,4.81614370117498,-1.60793903631036
"Burundi",6,"Sub-Saharan Africa ",6.64639051484773,4.91501354350018,-1.86911578847628
"Burundi",7,"Sub-Saharan Africa ",6.60665018619822,4.86955096213129,-1.93544509920755
"Burundi",8,"Sub-Saharan Africa ",6.59304453414244,4.85607459177932,-1.98195192040258
"Burundi",9,"Sub-Saharan Africa ",6.59304453414244,4.85541828868201,-2.10965335708808
"Cabo Verde",1,"Sub-Saharan Africa ",8.73552518573323,4.83534759658926,-2.62265262558998
"Cambodia",2,"East Asia & Pacific",8.09864284375942,4.64810494656862,-2.13478513271911
"Cambodia",3,"East Asia & Pacific",8.03915739047324,4.64809112673069,-3.00094584060688
"Canada",1,"North America",10.7095168901527,4.61982966882126,0.586168690019741
"Canada",2,"North America",10.6971585708624,4.61709257983534,0.525698472588697
"Canada",3,"North America",10.6910354085176,4.61551504980928,0.479632126137692
"Canada",4,"North America",10.6789057255289,4.58779978747994,0.668654672947237
"Canada",5,"North America",10.6310361598134,4.62846052228145,0.651825060998008
"Canada",6,"North America",10.6159470441284,4.6276690744087,0.648604732059085
"Canada",7,"North America",10.5886025613988,4.62467794349994,0.622563759104482
"Canada",8,"North America",10.5771970392036,4.62415695530987,0.610124202957162
"Canada",9,"North America",10.5484943577681,4.62150325177457,0.586969664581562
"Chile",1,"Latin America & Caribbean ",10.0230467875938,4.58436972791734,-1.04108894142446
"Chile",2,"Latin America & Caribbean ",10.0082979168885,4.57142466699544,-1.10569732839134
"Chile",3,"Latin America & Caribbean ",10.0015212928075,4.53874712660985,-1.16924936826755
"Chile",4,"Latin America & Caribbean ",9.97998552350885,4.52456358937926,-0.938561903520386
"Chile",5,"Latin America & Caribbean ",9.93207500938804,4.61089904308622,-0.955967549027053
"Chile",6,"Latin America & Caribbean ",9.86214458900175,4.60627240018425,-0.976704438434776
"Chile",7,"Latin America & Caribbean ",9.73920235822827,4.60545143604794,-0.980349368174876
"Chile",8,"Latin America & Caribbean ",9.63364539821268,4.59673016674825,-1.00824156062206
"Chile",9,"Latin America & Caribbean ",9.62311205526679,4.59533028490629,-1.03744193343831
"China",1,"East Asia & Pacific",9.64665794356711,4.5697079209296,0.508316478492188
"China",2,"East Asia & Pacific",9.57498348556409,4.56803379986161,0.366384651785101
"China",3,"East Asia & Pacific",9.50747760319872,4.56216442114921,0.317842635346633
"China",4,"East Asia & Pacific",9.41491253770496,4.53162194691212,0.725411058646635
"China",5,"East Asia & Pacific",9.33432635175717,4.58263056193509,0.703622126253928
"China",6,"East Asia & Pacific",9.23892782882809,4.58099209700444,0.688647070235022
"China",7,"East Asia & Pacific",9.13669383180788,4.58041910764968,0.645589007178114
"China",8,"East Asia & Pacific",9.03121370607875,4.57976920464475,0.574633878323819
"China",9,"East Asia & Pacific",8.94637482614172,4.57771128931069,0.536534305349241
"Colombia",1,"Latin America & Caribbean ",9.53964411911878,4.62711152807696,-1.66304968188275
"Colombia",2,"Latin America & Caribbean ",9.51487956149439,4.6232937464945,-1.66426375471788
"Colombia",3,"Latin America & Caribbean ",9.46885106712768,4.62279961054371,-1.73137958323934
"Colombia",4,"Latin America & Caribbean ",9.41328121597287,4.61706571483033,-1.29762436040739
"Colombia",5,"Latin America & Caribbean ",9.35617082018772,4.68328090713406,-1.38417660514889
"Colombia",6,"Latin America & Caribbean ",9.30291955326928,4.66847268695275,-1.41976841797761
"Colombia",7,"Latin America & Caribbean ",9.23600811872476,4.65820553763101,-1.52019153491991
"Colombia",8,"Latin America & Caribbean ",9.19927942461676,4.63039073337816,-1.5948449101312
"Colombia",9,"Latin America & Caribbean ",9.18399639663658,4.62960026088417,-1.64563520074599
"Congo, Dem. Rep.",4,"Sub-Saharan Africa ",6.47697236288968,4.64324885651211,-1.31676829847128
"Congo, Dem. Rep.",5,"Sub-Saharan Africa ",6.44571981938558,4.6960635719649,-1.97234653112835
"Congo, Dem. Rep.",6,"Sub-Saharan Africa ",6.39692965521615,4.68142604862453,-2.46087767198864
"Congo, Dem. Rep.",7,"Sub-Saharan Africa ",6.3456363608286,4.66240151838182,-2.52810646909422
"Congo, Dem. Rep.",8,"Sub-Saharan Africa ",6.30991827822652,4.65847309467515,-2.79458896251945
"Congo, Dem. Rep.",9,"Sub-Saharan Africa ",6.27287700654617,4.65420577169967,-2.84748469709379
"Costa Rica",1,"Latin America & Caribbean ",9.66459564425378,4.62372360855414,-0.550086337719293
"Costa Rica",2,"Latin America & Caribbean ",9.62773405094962,4.62336966404736,-0.585118228347846
"Costa Rica",3,"Latin America & Caribbean ",9.58397075656433,4.61013459830085,-0.58810271484064
"Costa Rica",4,"Latin America & Caribbean ",9.5453830157878,4.60819862601452,-0.652177996872547
"Costa Rica",5,"Latin America & Caribbean ",9.52369019117654,4.68990462402536,-0.723915714231582
"Costa Rica",6,"Latin America & Caribbean ",9.46807856805489,4.64251798394915,-0.761040656603596
"Costa Rica",7,"Latin America & Caribbean ",9.41897923708751,4.64186755432131,-0.849988142620092
"Costa Rica",8,"Latin America & Caribbean ",9.40013394360884,4.63426616006771,-0.945333417326886
"Costa Rica",9,"Latin America & Caribbean ",9.37075709338209,4.62947068583847,-1.02485080510606
"Croatia",1,"Europe & Central Asia",10.0270317386276,4.60042718818048,-0.124056422262005
"Croatia",2,"Europe & Central Asia",10.0141340726232,4.58492416553342,-0.157367514964551
"Croatia",3,"Europe & Central Asia",9.97161338158373,4.58091895118583,-0.169413228893242
"Croatia",4,"Europe & Central Asia",9.96269941216797,4.57429072930954,-0.205119465469959
"Croatia",5,"Europe & Central Asia",9.9281801651265,4.68250289421156,-0.23191944708632
"Croatia",6,"Europe & Central Asia",9.91046316627255,4.64164847852757,-0.234406743592921
"Croatia",7,"Europe & Central Asia",9.88786617163317,4.60978142178549,-0.284792916751087
"Croatia",8,"Europe & Central Asia",9.84267541313937,4.60938872452323,-0.285777221166818
"Croatia",9,"Europe & Central Asia",9.83360142507196,4.60052832753696,-0.294652979532616
"Cyprus",1,"Europe & Central Asia",10.4373458754127,4.61294783502269,-0.736702072712044
"Cyprus",2,"Europe & Central Asia",10.4175080671986,4.59708892235526,-0.770719608554936
"Cyprus",3,"Europe & Central Asia",10.410003904714,4.58676643097546,-0.785591470951225
"Cyprus",4,"Europe & Central Asia",10.3815833516792,4.58446995673343,-0.797463796825941
"Cyprus",5,"Europe & Central Asia",10.3797217315325,4.72530526535051,-0.80602476762706
"Cyprus",6,"Europe & Central Asia",10.3650178845772,4.67530681965166,-0.810985217728884
"Cyprus",7,"Europe & Central Asia",10.3394818656791,4.65726108439417,-0.848585355520142
"Cyprus",8,"Europe & Central Asia",10.2843183796859,4.63408256674403,-0.920650220651608
"Cyprus",9,"Europe & Central Asia",10.2815814638482,4.61987449823121,-0.951892003117129
"Czech Republic",1,"Europe & Central Asia",10.3899180194674,4.54580514786205,0.68035571751027
"Czech Republic",2,"Europe & Central Asia",10.3484938352648,4.54330820336433,0.667136825127714
"Czech Republic",3,"Europe & Central Asia",10.3116157780638,4.53941035277707,0.641253706100362
"Czech Republic",4,"Europe & Central Asia",10.2636065588774,4.52738755395037,0.577887832722871
"Czech Republic",5,"Europe & Central Asia",10.2128088000914,4.58329359599897,0.442863649293496
"Czech Republic",6,"Europe & Central Asia",10.1894180919491,4.57376243600022,0.293490172734757
"Czech Republic",7,"Europe & Central Asia",10.1650822902246,4.5661243714841,0.266754612768784
"Czech Republic",8,"Europe & Central Asia",10.1522988505989,4.56564078556058,0.26068593378121
"Czech Republic",9,"Europe & Central Asia",10.1503476304677,4.55595168189573,0.21559513355688
"Denmark",1,"Europe & Central Asia",10.8251637566866,4.53681126849314,1.12390309628789
"Denmark",2,"Europe & Central Asia",10.823571082649,4.53318110915282,1.10422318477535
"Denmark",3,"Europe & Central Asia",10.8125522393185,4.53300459790181,1.10322496722366
"Denmark",4,"Europe & Central Asia",10.7833217473997,4.52945248881441,1.10029087904667
"Denmark",5,"Europe & Central Asia",10.7324759560075,4.56930048842981,1.09054315392213
"Denmark",6,"Europe & Central Asia",10.7219449240615,4.55915691317971,1.08915773489717
"Denmark",7,"Europe & Central Asia",10.6862468917858,4.54308206128007,1.07662908564381
"Denmark",8,"Europe & Central Asia",10.6392151806312,4.54122814197569,1.02091017300407
"Denmark",9,"Europe & Central Asia",10.6147202006425,4.53908918815589,0.921771683976474
"Ecuador",1,"Latin America & Caribbean ",9.33344256911017,4.6210874386845,-0.817622560077454
"Ecuador",2,"Latin America & Caribbean ",9.32812340763257,4.6192850397632,-0.908893161493719
"Ecuador",3,"Latin America & Caribbean ",9.30837411224755,4.60246320812224,-0.929806661927676
"Ecuador",4,"Latin America & Caribbean ",9.29468152040993,4.59985561254489,-0.967847218788557
"Ecuador",5,"Latin America & Caribbean ",9.24570751581347,4.64931459219001,-1.07907440229507
"Ecuador",6,"Latin America & Caribbean ",9.18707174503683,4.63207921264067,-1.10153656018536
"Ecuador",7,"Latin America & Caribbean ",9.10830764641103,4.62819877548161,-1.47933112708888
"Ecuador",8,"Latin America & Caribbean ",9.07222706984655,4.62739966304677,-2.02540800518741
"Ecuador",9,"Latin America & Caribbean ",9.07222706984655,4.62110881991404,-2.05081521289151
"Egypt, Arab Rep.",1,"Middle East & North Africa",9.30383071506352,4.66661655767219,-0.324774917789072
"Egypt, Arab Rep.",2,"Middle East & North Africa",9.26577507886428,4.65960761113916,-0.436909336649338
"Egypt, Arab Rep.",3,"Middle East & North Africa",9.22621372113247,4.65622310671778,-0.43760614144058
"Egypt, Arab Rep.",4,"Middle East & North Africa",9.20029003612268,4.64555156124149,-0.631168182207967
"Egypt, Arab Rep.",5,"Middle East & North Africa",9.18707174503683,4.69440987513182,-0.666524723999838
"Egypt, Arab Rep.",6,"Middle East & North Africa",9.166388484447,4.68654971025605,-0.83461858323013
"Egypt, Arab Rep.",7,"Middle East & North Africa",9.15588418618012,4.68612255563334,-0.838797425009158
"Egypt, Arab Rep.",8,"Middle East & North Africa",9.13345932764022,4.68137016008925,-1.30900004219364
"Egypt, Arab Rep.",9,"Middle East & North Africa",9.10609035060238,4.6694568043588,-1.36637409368476
"El Salvador",1,"Latin America & Caribbean ",9.01432548805023,4.76148668830152,-2.03868354920767
"El Salvador",2,"Latin America & Caribbean ",8.98719682066197,4.75455613441292,-2.18524660057681
"El Salvador",3,"Latin America & Caribbean ",8.95931161717244,4.74908237339055,-2.4151940373767
"El Salvador",4,"Latin America & Caribbean ",8.93326847863642,4.74042152981314,-2.47029393742015
"El Salvador",5,"Latin America & Caribbean ",8.90652891759452,4.81069392816676,-2.55825183601382
"El Salvador",6,"Latin America & Caribbean ",8.88599431515281,4.78085137968054,-2.69963570250119
"El Salvador",7,"Latin America & Caribbean ",8.86361575889062,4.77645764466416,-2.85284478600544
"El Salvador",8,"Latin America & Caribbean ",8.84937050375457,4.77452853730477,-3.46990457967195
"El Salvador",9,"Latin America & Caribbean ",8.82614739914356,4.76736286985015,-3.48970078025356
"Estonia",1,"Europe & Central Asia",10.2805531861226,4.56432392348263,0.835752901647675
"Estonia",2,"Europe & Central Asia",10.2431689200983,4.55430019597036,0.752665308084353
"Estonia",3,"Europe & Central Asia",10.2320716163083,4.54616829521589,0.54581238638721
"Estonia",4,"Europe & Central Asia",10.1983934700772,4.5394970600623,0.458449638216675
"Estonia",5,"Europe & Central Asia",10.1254303832738,4.64369322009376,0.402139584679587
"Estonia",6,"Europe & Central Asia",10.0566377320298,4.58954329054915,0.372404581981674
"Estonia",7,"Europe & Central Asia",9.97441189087283,4.57665072798711,0.333188278901219
"Estonia",8,"Europe & Central Asia",9.92622703950562,4.57648012470679,0.230730696001642
"Estonia",9,"Europe & Central Asia",9.89696633554586,4.56580677524935,0.0665739482496414
"Ethiopia",1,"Sub-Saharan Africa ",7.45587668749182,4.74370728300044,-0.50305588650163
"Finland",1,"Europe & Central Asia",10.6855609422905,4.56804874888445,1.22845271136926
"Finland",2,"Europe & Central Asia",10.6560821917395,4.61949700029166,1.20547068194693
"Finland",3,"Europe & Central Asia",10.6418470759176,4.61722571211639,1.19169574874692
"Finland",4,"Europe & Central Asia",10.6317605350714,4.61442764990583,1.15582088643401
"Finland",5,"Europe & Central Asia",10.6181515765583,4.61398349032487,1.06634388543785
"Finland",6,"Europe & Central Asia",10.6171723843136,4.61364239109534,1.32160382842915
"Finland",7,"Europe & Central Asia",10.5976342334292,4.61005793710161,1.31586384958067
"Finland",8,"Europe & Central Asia",10.5789797978574,4.5924330788318,1.29099143128928
"Finland",9,"Europe & Central Asia",10.5534662376947,4.58485800775041,1.26463507249256
"France",1,"Europe & Central Asia",10.6454248972655,4.61931554518973,0.792082599419086
"France",2,"Europe & Central Asia",10.6232766640425,4.63046756190481,0.783846747806587
"France",3,"Europe & Central Asia",10.6132459989013,4.62650847285832,0.776311165820681
"France",4,"Europe & Central Asia",10.5976342334292,4.62471431642685,0.719457995349742
"France",5,"Europe & Central Asia",10.5537272320848,4.62446149997473,0.700887149570162
"France",6,"Europe & Central Asia",10.5500670972797,4.623821722442,0.806114193328463
"France",7,"Europe & Central Asia",10.5113491388137,4.62381507830225,0.80382055794078
"France",8,"Europe & Central Asia",10.4887710872201,4.62253242739532,0.80260678346869
"France",9,"Europe & Central Asia",10.4730536713247,4.62012720399317,0.800111908780449
"Gabon",6,"Sub-Saharan Africa ",9.52588077255636,4.32968305002783,-0.546573706818079
"Gabon",7,"Sub-Saharan Africa ",9.47807480661827,4.30177439629895,-0.670896571625126
"Gabon",8,"Sub-Saharan Africa ",9.45093083689411,4.25479142810286,-0.876012885375585
"Gambia, The",1,"Sub-Saharan Africa ",7.39633529380081,4.71616311143976,-3.89271069439577
"Gambia, The",2,"Sub-Saharan Africa ",7.39018142822643,4.8340547799441,-4.04669790875475
"Gambia, The",9,"Sub-Saharan Africa ",7.27239839257005,4.73115435907,-2.02336371146013
"Georgia",1,"Europe & Central Asia",9.16009915553944,4.72696427813227,-1.7339812475087
"Georgia",2,"Europe & Central Asia",9.14313162228273,4.86586848806483,-2.48087478867463
"Georgia",3,"Europe & Central Asia",9.11932097358901,4.78455244550868,-1.1379978154024
"Georgia",4,"Europe & Central Asia",9.03360319347613,4.78075783680653,-1.40976771730553
"Georgia",5,"Europe & Central Asia",8.98092720764838,4.7751799756507,-1.43346982961232
"Georgia",6,"Europe & Central Asia",8.86785006302941,4.76910143424759,-1.52509676400035
"Georgia",7,"Europe & Central Asia",8.76248954737158,4.7667129355747,-1.53572287461182
"Georgia",8,"Europe & Central Asia",8.71111388405354,4.76666410554277,-1.68340743263427
"Georgia",9,"Europe & Central Asia",8.6978466911095,4.75118311048343,-1.68794014058906
"Germany",1,"Europe & Central Asia",10.8135589845964,4.52185499966618,0.955084430792911
"Germany",2,"Europe & Central Asia",10.7932289491767,4.55504872895629,0.89587575713154
"Germany",3,"Europe & Central Asia",10.7793728697752,4.55451504061373,1.0620416609345
"Germany",4,"Europe & Central Asia",10.7418167429406,4.55179398889948,1.05691838636894
"Germany",5,"Europe & Central Asia",10.7052648976215,4.54372733630658,1.05302897704614
"Germany",6,"Europe & Central Asia",10.6867039301849,4.54356235048759,1.03577897949654
"Germany",7,"Europe & Central Asia",10.5966347330961,4.5423334154113,1.02920861852923
"Germany",8,"Europe & Central Asia",10.5558127385758,4.53342780298848,1.00311042382672
"Germany",9,"Europe & Central Asia",10.5419145208958,4.5221014034345,0.998324072307573
"Ghana",3,"Sub-Saharan Africa ",8.26616443661249,4.75724196203757,-0.976704438434776
"Ghana",4,"Sub-Saharan Africa ",8.25062008217469,4.7298112127977,-1.46287307535226
"Greece",1,"Europe & Central Asia",10.3069506579736,4.60465348808236,-0.412776773303557
"Greece",2,"Europe & Central Asia",10.2985655677578,4.72390012857574,-0.471060187206575
"Greece",3,"Europe & Central Asia",10.2255710517052,4.69847356395933,-0.513395589968628
"Greece",4,"Europe & Central Asia",10.2043326115142,4.68789870845168,-0.552012268096241
"Greece",5,"Europe & Central Asia",10.2006247837587,4.67071246744846,-0.0442340589972493
"Greece",6,"Europe & Central Asia",10.1969031568357,4.64870636844553,-0.17868418007667
"Greece",7,"Europe & Central Asia",10.1685405069275,4.63290485400262,-0.211017371516369
"Greece",8,"Europe & Central Asia",10.1444710219787,4.62891964447232,-0.356232184828158
"Greece",9,"Europe & Central Asia",10.1436848584162,4.61236825674348,-0.397407656730434
